,create_date,location_name,msg
3242,2021/10/27 09:14:43,경기도 포천시,"[포천시청] 10월 27일 0시 기준 코로나19 일일확진자 7명/(포천6명, 타지역1명/내국인 5명, 외국인 2명) 발생. c11.kr/tau6"
3243,2021/10/27 09:11:43,경상북도 포항시,[포항시청]10.23 302번버스 영일고등학교정류장15:41→죽도시장정류장16:07 죽도시장정류장16:33→영일고등학교정류장17:01 탑승객은 보건소 검사바랍니다
3244,2021/10/27 09:09:58,경기도 양주시,"[양주시청] 10월 27일 00시 기준 확진자 4명 발생/기침, 발열 등 의심증상 발현시 가까운 선별진료소에서 검사받으시기 바랍니다. c11.kr/o1wn"
3245,2021/10/27 09:05:04,충청남도 천안시,"[천안시청] 확진자 17명 [타시민1, 천안시민16] ▶ 초·중·고교생 확진자 증가 ▶ 증상발현 시 병원 방문 전 검사 및 백신접종에 참여 바랍니다."
3246,2021/10/27 09:00:38,경기도 동두천시,[동두천시청] 10월 27일 0시 기준 확진자 10명(외국인6명) 발생. 코로나19 확산 방지를 위해 방역수칙 준수 바랍니다. c11.kr/ddc21
3247,2021/10/27 09:00:03,경기도 파주시,[파주시청] 10월27일 0시 기준 확진자 44명 발생(2834~2877번). 홈페이지 및 블로그 vo.la/DVULs 참조바랍니다.
3248,2021/10/27 08:53:39,"전라남도 강진군,전라남도 고흥군,전라남도 곡성군,전라남도 광양시,전라남도 구례군,전라남도 나주시,전라남도 담양군,전라남도 목포시,전라남도 무안군,전라남도 순천시,전라남도 신안군,전라남도 여수시,전라남도 영광군,전라남도 영암군,전라남도 완도군,전라남도 장성군,전라남도 장흥군,전라남도 진도군,전라남도 함평군,전라남도 해남군,전라남도 화순군","[전남도청] 10.26. 24시기준 확진 6명(나주1,영광1,장성1,완도2,신안1) ▲숙박시설 주관, 파티·행사금지 √종교시설 모임·식사·숙박 금지 협조바랍니다."
3249,2021/10/27 08:51:08,전라남도 영광군,"[영광군청] 10.26.(화) 22시 기준, 확진자 1명(영광45번, 확진자 접촉) 발생. 자가격리 중 확진으로 이동동선 없음▲마스크착용, 타지역 방문·접촉 자제"
3250,2021/10/27 08:42:08,전라북도 익산시,[익산시청]10월27일 ▶전일추가4명(격리중 확진)793~796번 ▶익산시선별전자문진표 covid19m.kdca.go.kr/phc/35700092
3251,2021/10/27 08:32:08,전라남도 보성군,"[보성군] 10. 26.(화) 확진자 1명 발생(타지역 확진자 접촉/역학조사중). ▲마스크 착용, 타지역 방문·접촉 자제 등 최고의 백신은 방역수칙 준수입니다."
3252,2021/10/27 08:27:36,전라북도 남원시,[남원시청]▲10.27(수) 금일 확진자 1명 발생(남원 171번)/감염경로 조사중 ▲가을철 여행 등 타지역 방문 후 또는 유증상시 즉시 검사 받으시기 바랍니다.
3253,2021/10/27 08:22:03,광주광역시 전체,[광주광역시] 10.27일 0시기준 확진자 9명 발생. 7명 동선 및 접촉자 조사중. 2명은 자가격리중 확진되어 동선 없습니다 https://c11.kr/moaz
3254,2021/10/27 08:12:31,전라북도 군산시,"[군산시청] ▲10/27(수)08시 기준 전일 8명(외국인2명) 확진자 발생(707~714) ▲확진자접촉5,조사중2,격리중1 ▲방역수칙을 잘 지켜주시길 바랍니다."
3255,2021/10/27 08:00:07,충청북도 제천시,"[제천시청]10.27(수) 8시 현재. 확진자 2명 발생(타 지역 확진자 접촉 1, 격리중 1). 지역내 특이동선 없음. 증상발현시 선별진료소에서 검사 바랍니다."
3256,2021/10/26 21:34:21,강원도 태백시,"[태백시청] 10월 26일(화) 21시 기준 확진자 5명 발생(역학조사 중, 필요시 이동동선 태백시 홈페이지 공개)"
3257,2021/10/26 21:01:59,충청북도 보은군,"[보은군청]10.26.(화) 확진자 3명 발생, 10.18.(월)~10.26.(화) 복신경외과의원(보은읍) 방문자는 인근보건소에서 코로나검사를 받으시기 바랍니다."
3258,2021/10/26 20:24:18,서울특별시 광진구,[광진구청] 확진자발생 관내동선 알림. 홈페이지 확인( han.gl/rvVRk )동시간대 이용자 검사바람▲2차접종은 잔여백신으로 접종주기 단축☎문의450-1000
3259,2021/10/26 19:57:10,충청남도 홍성군,"[홍성군청]10월26일(화) 19시 기준 확진자 5명(홍성296~300번) 발생. 역학조사 및 방역조치 완료. 보건소 독감 무료접종(60~64세, 취약계층)"
3260,2021/10/26 19:47:07,경기도 의정부시,"[의정부시청]10월 26일 18시 기준 확진자 42명 발생, 홈페이지 및 블로그 c11.kr/joao 참고 바랍니다."
3261,2021/10/26 19:36:36,서울특별시 도봉구,"[서울경찰청] 도봉구에서 실종된 이준희씨(남, 43세)를 찾습니다 - 173cm, 58kg, 곤색잠바, 검정바지, 회색운동화 vo.la/hz1RE / ☎182"
3262,2021/10/26 19:06:08,서울특별시 강북구,"[강북구청]10.19.(화) 19:00~21:10 보스당구클럽(오패산로130)방문자는 강북보건소(평일9~20:30,주말9~17:30)검사바랍니다.☎901-7704"
3263,2021/10/26 19:04:20,서울특별시 강북구,"[강북구청] 10.22.(금) 얼짱노래연습장(한천로 140길 35, 지층)방문자는 강북보건소(평일9~20:30,주말9~17:30) 검사바랍니다. ☎901-7704"
3264,2021/10/26 18:41:55,경기도 양평군,"[양평군청] 10월 26일 18시 기준 코로나19 확진자 1명 발생, 관련 사항은 www.yp21.go.kr/corona.jsp 참고하세요."
3265,2021/10/26 18:15:19,경기도 남양주시,"[남양주시청]10.26.(화) 코로나19 확진자 35명 발생. 방역사항은 홈페이지, 블로그 참고바랍니다. c11.kr/taaa 증상의심시 코로나19 검사받으세요."
3266,2021/10/26 18:03:22,충청남도 태안군,[태안군청]10.26.(화) 확진자 1명 발생[193번/역학조사중1]▲백신접종 불법체류 외국인 귀국시 범칙금 면제('21.12.31.까지)
3267,2021/10/26 18:01:40,대전광역시 전체,"[대전광역시] 오늘 18시 기준, 12명 추가 발생.(중구 2, 서구 8, 유성구 2). (참고) 어제 하루 총 13명 발생."
3268,2021/10/26 18:00:06,경기도 부천시,"[부천시청] 10월 26일(화) 18:00기준 코로나19확진자 38명발생, 세부내용은 블로그 참조하시기 바랍니다 blog.naver.com/bucheon-city"
3269,2021/10/26 18:00:02,경기도 안성시,[안성시청]10.26코로나19확진자11명(자가격리2확진자접촉3자발적검사4해외입국2)발생.역학조사방역조치완료 anseong.go.kr/corona_index.jsp
3270,2021/10/26 17:58:15,경기도 이천시,"[이천시청]10월 26일 확진자 12명 발생(2,201~2,212번 관내8, 관외4) 자세한 내용은 홈페이지(icheon.go.kr) 및 블로그 참조 바랍니다."
3271,2021/10/26 17:52:19,경기도 성남시,"[경기남부경찰청] 성남시에서 실종된 우점악씨(여, 82세)를 찾습니다 - 150cm, 40kg, 보라색 자켓, 검정바지, 안경 vo.la/wZJvU / ☎182"
3272,2021/10/26 17:50:46,경기도 여주시,[여주시청] 10월 26일 확진자 806~808번 3명(관내3) 발생. 마스크 착용 등 방역수칙을 준수해 주시기 바랍니다. ☞ www.yeoju.go.kr
3273,2021/10/26 17:50:39,충청남도 논산시,"[논산시청] 10월26일 확진자 4명(내국인4/관내2,격리중2) 발생 ▶다중이용시설 방문 시 출입자명부작성(안심콜, QR체크인 등) 및 마스크 착용 철저 당부"
3274,2021/10/26 17:47:56,충청북도 충주시,"[충주시청] 10월 26일, 확진자 4명 발생(자가격리중 3, 감염경로 조사중 1) ▲만남, 모임 자제 ▲증상 발생 시 선별진료소에서 진단검사 바랍니다."
3275,2021/10/26 17:46:39,경기도 평택시,"[평택시]확진자28명(타시민6명,평택시민22명)발생/ 코로나19 백신접종은 주변의 안전, 자신의 안전입니다. 여러분의 적극적인 동참이 필요합니다."
3276,2021/10/26 17:43:16,경기도 구리시,"[구리시청] 10.26.(화) 신규 확진자 16명(격리중2, 타지역4) 발생. 세부 현황은 시 홈페이지 및 블로그 참조 바랍니다 bit.ly/3ChB5z0"
3277,2021/10/26 17:29:09,경상남도 고성군,"[고성군청]10.26.17시기준,확진자1명(고성117번,조사중)발생▲유증상시 거주지 선별진료소에서 검사받으시기 바랍니다."
3278,2021/10/26 17:28:37,경기도 김포시,"[김포시청] 10월 26일 17시 기준, 코로나19 확진자 25명 발생/ 세부사항은 김포시 블로그를 참조하시기 바랍니다. vo.la/QQwit"
3279,2021/10/26 17:07:55,경기도 성남시,"[성남시청] 10월 26일 0시 기준 신규확진자 31명(수정구 12, 중원구 8, 분당구 9, 타지역 2)이 발생하였습니다 corona.seongnam.go.kr"
3280,2021/10/26 17:01:15,경기도 광주시,"[광주시청] 10월 26일 17시 기준 확진자 21명 발생. 기침, 발열 등 의심 증상 발현 시 가까운 선별진료소에서 검사받으세요."
3281,2021/10/26 17:01:12,경상남도 창원시,"[창원시청] 10.16(토)~10.20(수) 17:00~17:20 감계식당(북면 감계로156번길 6-8,방역완료) 이용자는 가까운 선별진료소에서 검사바랍니다."
3282,2021/10/26 17:00:57,경상남도 창원시,"[창원시청] 10.16.(토)~10.20.(수) 12:00~12:30 윤현식당(북면 감계로188번길 21,방역완료)이용자는 가까운 선별진료소에서 검사바랍니다."
3283,2021/10/26 17:00:49,경기도 과천시,[과천시청]10월26일 17시 기준 신규확진 2명 발생. https://www.gccity.go.kr/corona.jsp 가벼운 의심증상도 무조건 코로나 무료검사
3284,2021/10/26 16:31:35,경기도 오산시,"[오산시청] 10월 26일 16시 기준 확진자 13명(오산12, 타지역1) 발생. 자세한 내용은 pf.kakao.com/_ubxjxdxb 를 참조하시기 바랍니다."
3285,2021/10/26 16:30:02,경기도 광명시,"[광명시청] 10월26일 16시 기준 확진자25명발생(확진자접촉12,역학조사중13) 세부내용은 블로그 참조바랍니다. blog.naver.com/gmcityhall"
3286,2021/10/26 16:14:21,충청남도 당진시,"[당진시청]10/26(화)16시기준 확진자17명발생(격리중5,관내접촉3,타지역접촉1,조사중8).총1080명 ▲유증상 시 등교자제 및 선별진료소 검사바랍니다."
3287,2021/10/26 16:10:22,경상남도 사천시,"[사천시청]10.14(목)~10.24(일) 사천시 서부시장길 21, 2층(선원휴게실) 방문자는 보건소 선별진료소에서 검사받으시기 바랍니다."
3288,2021/10/26 16:05:02,경상남도 진주시,"[진주시청] 26일 15시 기준 확진자 9명(관내 소재 회사 외국인 종사자 8명, 무료선제검사 1명) 발생. 상세 현황은 시 누리집 참조 바랍니다."
3289,2021/10/26 16:03:46,경상북도 안동시,[안동시청]금일 16시기준 확진자1명 발생▲10.24(일)13:04~18:30 엔제리너스안동옥동점(광명로 175)방문자는 선별진료소에서 코로나19 검사 바랍니다.
3290,2021/10/26 15:57:55,광주광역시 전체,"[광주광역시] 10.18(월) 10.20(수) 10.22(금) 07:30~09:00 서광사우나 여탕(서구 죽봉대로109, 4층, 광천동) 방문자는 검사 바랍니다"
3291,2021/10/26 15:39:54,전라남도 장성군,[장성군청] 10.26.(화) 확진자 1명 발생. 자가격리 중 확진으로 이동동선 없음. 외국인사업장 등 방역취약시설 운영자 및 종사자는 2주 1회 검사 바랍니다.
3292,2021/10/26 15:29:27,부산광역시 영도구,"[부산경찰청] 영도구에서 실종된 최미화씨(여, 29세)를 찾습니다 - 160cm, 64kg, 회색줄무늬자켓, 청바지, 회색운동화 vo.la/cWycl / ☎182"
3293,2021/10/26 15:24:42,경기도 의왕시,[의왕시청] ▲10월26일 15시 기준 코로나19 확진자 1명 발생. 자세한 사항은 시홈페이지 및 SNS 참고 바랍니다. pf.kakao.com/_xdPSRK
3294,2021/10/26 15:02:48,경상남도 양산시,"[양산시청] 10.26.(화)15시기준, 코로나19 확진자 2명발생(접촉자 1, 감염원불명 1)▲코로나19 백신 당일접종 접종센터(09:00~15:00)"
3295,2021/10/26 15:00:42,경상남도 거제시,"[거제시청] 코로나19 확진자 총13명 발생(확진자접촉10,타지역확진자접촉1,감염경로조사중2) ▲타지역 방문자제 ▲마스크착용, 수시환기 등 방역수칙 준수바랍니다."
3296,2021/10/26 14:50:38,경상남도 진주시,[진주시청] 10.21.(목) 18:15 부산서부(사상) 출발 → 진주 도착 시외버스 탑승객은 진주시보건소(055-749-5714)로 연락 바랍니다.
3297,2021/10/26 14:35:44,경기도 안산시,[안산시청]10월26일14시기준 확진자 80명 발생 asq.kr/yEypDHg 즉시접종 가능(얀센)▲만30세이상(내.외국인.미등록외국인) url.kr/1i6ozn
3298,2021/10/26 14:29:46,경기도 군포시,"[군포시청] 10월26일14시 기준 코로나19 신규확진자 16명 발생. 상세내용은 군포시 홈페이지, SNS 등 참조바랍니다. pf.kakao.com/_eDSsxb"
3299,2021/10/26 14:26:48,전라남도 강진군,[강진군청] 10월 23일 17:30 강진군 여성배드민턴 대회 후 회장 이취임식에 참석한 군민은 보건소 선별진료소에서 오후 5시까지 검사 받기 바랍니다.
3300,2021/10/26 14:22:31,충청북도 음성군,"[음성군청]10월 26일 확진자 4명(외국인)발생▲동선,접촉자 조사중▲타지역 방문,모임,지인초청 자제▲유증상시 주민께서는 PCR검사 받으시기 바랍니다."
3301,2021/10/26 14:19:40,충청남도 청양군,"[청양군청] 10월 26일 기준 확진자 1명 발생. 청양98번(자가격리중 확진, 이동동선 없음). ▲타지역 방문 자제, 유증상 시 코로나19 검사 바랍니다."
3302,2021/10/26 14:13:31,경기도 시흥시,"[시흥시청] 10월 26일 14시 기준 22명 발생(관내 21명, 관외 1명) blog.naver.com/siheungblog/222548822210"
3303,2021/10/26 14:01:45,경상남도 사천시,"[사천시청]10.26.(화) 14시 기준 확진자 2명(확진자 접촉자1명, 조사중 1명) 발생▲의심증상시 진단검사 바라며, 백신접종에 참여합시다."
3304,2021/10/26 14:00:29,경상남도 통영시,"[통영시청]10.26.(화)확진자3명(215~217번)발생/확진자접촉자1,조사중2▶사적모임,외식,타지역방문은 잠시 멈춤, 마스크착용으로 코로나예방에 동참바랍니다."
3305,2021/10/26 13:30:20,부산광역시 전체,"[부산시]10.26(화)코로나40명(중2,동1,영도2,부산진5,동래4,북1,해운대1,사하1,금정9,연제4,수영2,사상3기장1,병원1,타지역2,해외1)(11시기준)"
3306,2021/10/26 12:58:38,경상남도 사천시,[사천시청]10.14.(목)~10.24(일) 08:00~12:00 시원청사우나(동서금동소재) 남탕 방문자는 보건소 선별진료소에서 검사받으시기 바랍니다.
3307,2021/10/26 11:52:38,경상북도 칠곡군,"[칠곡군청] 10.22.(금)~10.25.(월) 산호장여관(왜관읍 중앙로5길 10, 왜관역 부근) 방문자는 가까운 선별진료소에서 검사 받으시기 바랍니다."
3308,2021/10/26 11:52:08,경상북도 칠곡군,[칠곡군청] 10.12.(화)~10.24.(일) 삼부사우나(왜관읍 자조1길 9) 여탕 방문자는 가까운 선별진료소에서 검사 받으시기 바랍니다.
3309,2021/10/26 11:49:01,강원도 전체,"[강원도청] 10.25.(월) 도내 코로나19 확진 25명(태백8춘천7<해외1>강릉3홍천2영월2원주1속초1횡성1)▶마스크착용, 주기적환기 등 방역수칙 준수 당부!"
3310,2021/10/26 11:34:00,충청남도 아산시,"[아산시청] 국민지원금 대상 아닌 시민, 아산시재난기본소득지원금 신청(~10/29), 주소지(6월30일 기준)읍면동 문의 /10월 25일 확진자 2명(조사중 2)"
3311,2021/10/26 11:33:10,경상남도 의령군,"[경남경찰청] 의령군에서 실종된 김춘자씨(여, 75세)를 찾습니다 - 150cm, 45kg, 검정상하의, 빨간색 장화, 허리굽음 vo.la/7DS42 / ☎182"
3312,2021/10/26 11:30:03,서울특별시 전체,[서울시청] 10.26.(화) 00시 기준 서울시 신규 확진자 427명 발생. 자치구별 현황 및 동선은 bit.ly/3o0icfp 참고하시기 바랍니다. ☎120
3313,2021/10/26 11:23:52,경기도 안양시,[안양시청]▲10.26.(화) 11:00기준 신규확진자 24명 url.kr/eybpvx ▲발열·권태감·기침·호흡곤란 등 의심증상이 있을 때 즉시 검사바랍니다.
3314,2021/10/26 11:15:06,경기도 수원시,"[경기남부경찰청] 수원시에서 실종된 김경수씨(남, 39세)를 찾습니다 - 176cm, 68kg, 검정잠바, 검정바지, 분홍운동화 vo.la/6Aop5 / ☎182"
3315,2021/10/26 11:11:36,경상북도 성주군,[성주군] 10월23일(토) 13:50-14:20까지 박여사순대국밥(초전면 대장길 76) 방문자는 선별진료소에서 코로나19 PCR검사를 받으시기 바랍니다.
3316,2021/10/26 11:05:09,제주특별자치도 전체,"[제주도] 26일 0시기준 확진자 6명발생(누적확진3,075명, 완치3,011명, 사망2명, 자가격리668명) covid19.jeju.go.kr/info.jsp"
3317,2021/10/26 11:00:08,충청남도 부여군,"[부여군청] 10월26일 11시 기준 확진자 2명 발생 (부여385~386/학생). 모임자제, 마스크 착용 등 개인방역 수칙 철저 준수 바랍니다."
3318,2021/10/26 10:59:58,경기도 용인시,"[용인시청]금일 0시기준 확진자 5명, 처인,기흥구 소재 외국인 고용 100인미만 사업장 내ㆍ외국인은 행정명령에 따라 10.26까지 코로나 검사 받으시기 바랍니다"
3319,2021/10/26 10:41:10,경기도 화성시,"[화성시청] 10월 26일 0시 기준, 확진자 13명 발생하였습니다. 상세내용은 hscity.go.kr/crn.do 참조"
3320,2021/10/26 10:32:45,경상남도 함안군,"[함안군청] 10월 26일 확진자 1명 발생(함안325번, 타지역 확진자접촉), 마스크착용 등 방역수칙 준수 바랍니다."
3321,2021/10/26 10:28:11,충청북도 청주시,"[청주시청]10월 25일 확진자 13명 발생(상당구3,서원구1,흥덕구3,청원구5,타지역1)▲홈페이지 참조▲수시 환기▲이동·모임 자제▲유증상 시 무료검사 바랍니다."
3322,2021/10/26 10:18:06,경상북도 성주군,"[성주군청] 최근 타지역을 방문했거나 발열, 기침 등 코로나19 증상이 있을 경우 보건소 선별진료소를 방문하여 검사를 받으시기 바랍니다."
3323,2021/10/26 10:13:53,충청북도 진천군,[진천군청]▲10.25 코로나 확진자 11명(외국인11). ▲증상발현시 관할 보건소에서 코로나 무료검사 바랍니다.
3324,2021/10/26 10:13:05,대구광역시 전체,"[대구광역시] 26일 0시 기준 확진자 61명 발생. 지역발생 61명(서구40,달성군10,달서구4,동구2,남구2,북구1,수성구1,경북1)."
3325,2021/10/26 10:06:10,충청남도 금산군,"[금산군청] 10.26(화) 10시 기준 확진자 2명(격리 중 2) 발생, 역학 조사 중 ▶ 일상회복을 위해 개인 방역수칙을 철저히 준수해 주시기 바랍니다."
3326,2021/10/26 10:05:39,전라북도 완주군,[완주군청] 10월 26일(화) 0시 기준 확진자 8명 발생 / 발생정보 pf.kakao.com/_dpxmcl 참고/ 의심증상 시 검사 및 방역수칙 준수 바랍니다
3327,2021/10/26 10:01:33,전라북도 전주시,"[전주시청]10.26(화) 현재기준 4명 발생(전일 11명)/ (corona.jeonju.go.kr) 코로나 유행, 방역지침 강력 준수 호소합니다."
3328,2021/10/26 10:00:58,서울특별시 강북구,"[강북구청]10.16.~22. 분홍미용실(강북구 도봉로97길 15), 방문자는 강북보건소(평일9~20:30,주말9~17:30)검사바랍니다. ☎901-7704"
3329,2021/10/26 10:00:05,경기도 수원시,"[수원시청] 10월 26일 0시 기준, 수원 확진자 20명 발생. 기침, 발열 등 의심증상 있으면 가까운 선별진료소에서 검사받으세요. me2.kr/mwbj1"
3330,2021/10/26 10:00:04,울산광역시 전체,"[울산광역시] 10.26. 0시 기준 코로나19 확진자 9명(남구2, 동구1, 북구3, 울주3) ▲새로운 일상을 위한 방역의 생활화! 모두 함께 만들어 갑시다."
3331,2021/10/26 09:59:57,세종특별자치시,"[세종시청] 10월 26일 0시 기준, 전일확진자 6명 발생(누적1,353명). 확진자 관련(가족 5, 타지역 1), 자세한 사항은 시 홈페이지 참고 바랍니다."
3332,2021/10/26 09:59:02,경기도 하남시,"[하남시청] 10/26(화) 0시 기준 신규 확진자 9명(관내 8명, 타지역 1명) 발생. 블로그 및 홈페이지 참고하시기 바랍니다. c11.kr/t9hq"
3333,2021/10/26 09:58:40,경기도 고양시,"[고양시청] 10.25.(월) 일일 확진자 33명(덕양구18,일산동구2,일산서구9,타지역거주4)▶타지역확진 고양시민 9명 vo.la/iBARC 참조바랍니다."
3334,2021/10/26 09:57:38,경상남도 창원시,"[창원시청] 10.21(목)~10.24(일) 05:00~12:00 진해스파랜드(진해구 진해대로 762,지하) 이용자는 가까운 선별진료소에서 검사받으시기 바랍니다."
3335,2021/10/26 09:57:17,경상북도 전체,"[경상북도청] 10월26일 0시 기준, 코로나19 신규확진자 20명(칠곡7,상주3,경산3,구미2,영주2,경주1,성주1,예천1) 시군홈페이지 참조"
3336,2021/10/26 09:52:38,인천광역시 전체,"[인천시] 10.26.(화) 0시 기준 코로나19 확진 74명(중3,동0,미추홀9,연수14,남동8,부평27,계양2,서7,강화3,옹진1) 시,군구 홈페이지 참조"
3337,2021/10/26 09:52:28,전라남도 완도군,"[완도군청]확진자 2명 발생(신지면1, 보길면1) 자가격리 중 확진으로 이동동선 없음▶오전 금일, 보길, 금당, 생일 이동선별진료소 운영중▶주민들은 검사요망"
3338,2021/10/26 09:51:23,경상남도 창원시,"[창원시청] 10.19.(화), 10.21.(목)~10.24.(일) 환금휘트니스사우나(회원구 북성로 106,방역완료) 이용자는 가까운 선별진료소에서 검사바랍니다."
3339,2021/10/26 09:48:27,경상남도 창원시,[창원시청] 10.20.(수) 19:00~19:30 팔룡동 대동마트(의창구 반계로 97) 이용자는 가까운 선별진료소에서 검사받으시기 바랍니다.
3340,2021/10/26 09:30:38,충청북도 전체,[충북도청] 코로나19 확산방지를 위해▲각종 공용시설 밀폐공간 사용자제▲타시도 방문 자제 및 방역수칙 준수 바랍니다▲25일 도내 확진자 32명 발생
3341,2021/10/26 09:30:27,전라남도 화순군,"[화순군청] 코로나19 백신 미접종 군민들께서는 잔여백신 접종이 가능하오니, 가까운 의료기관 문의 후 접종에 적극 동참하여 주시기 바랍니다."
3342,2021/10/26 09:22:52,경상남도 창원시,"[창원시청] 10.25. 확진자 6명 발생 ▲성산1,합포1,진해1,타지역1,격리중2 △선별검사소-마산역광장,창원종합버스터미널,3개보건소"
3343,2021/10/26 09:07:07,충청남도 천안시,"[천안시청] 확진자 7명 [타시민1, 천안시민6] ▶ 나와 가족, 지인 등 소중한 모두의 단계적 일상회복을 위해 사회적 거리두기를 지켜주세요."
3344,2021/10/26 09:05:02,전라북도 김제시,"[김제시청] 10.26.(화) 9시기준 확진자 1명 발생(자가격리중 확진, 외국인)/동선없음/ 유증상 및 타지역 방문 후 진단검사 협조 바랍니다"
3345,2021/10/26 09:02:36,전라북도 익산시,"[익산시청][정정]10월26일 ▶전일2명,금일현재3명(자가격리중5명)788~792번 ▶선별문진표 covid19m.kdca.go.kr/phc/35700092"
3346,2021/10/26 09:01:46,전라남도 영암군,[영암군청] 10. 21.(목) 15:30~17:20 금정농협 경제사업부(금정면 용두로 24) 방문자는 선별진료소 검사바랍니다.(격리중 확진으로 역학조사 완료)
3347,2021/10/26 09:00:06,경기도 동두천시,[동두천시청] 10월 26일 0시 기준 확진자 3명(외국인3명) 발생. 코로나19 확산 방지를 위해 방역수칙 준수 바랍니다. c11.kr/ddc21
3348,2021/10/26 09:00:03,경기도 파주시,[파주시청] 10월 26일 0시 기준 확진자 30명 발생(2804~2833번). 홈페이지 및 블로그 vo.la/DVULs 참조바랍니다.
3349,2021/10/26 08:51:07,전라남도 영광군,[영광군청] 10.25.(월) 22시기준 확진자1명(타지역 확진자 접촉)발생▲10.25.(월) 12시~13시 영광읍 양평해장국 방문자는 보건소에서 검사 바랍니다.
3350,2021/10/26 08:50:31,전라남도 전체,"[전남도청] 10.25. 24시기준 확진 6명(여수1,나주1,장흥1,영암1,신안2) ▲방역취약시설 운영자 및 종사자는 10.31.까지 2주 1회 진단검사 받으세요"
3351,2021/10/26 08:46:39,전라남도 보성군,"[보성군]타지역 확진자 동선 관련, 10.20.(수) 16:20 회천→광주행 광우고속 버스를 이용하신 분은 보건소 선별진료소에서 검사바랍니다.(09~18시 운영)"
3352,2021/10/26 08:45:13,전라남도 신안군,[신안군청] 10.25. 24시 기준 확진자 2명(신안 57번~58번/자가격리 중 2) 발생 ▲의심 증상 시 즉시 코로나19 검사 받으시기 바랍니다.
3353,2021/10/26 08:39:26,전라북도 익산시,[익산시청] 10월26일 ▶전일3명(격리중 3명) 790~792번 ▶익산시선별문진표 covid19m.kdca.go.kr/phc/35700092
3354,2021/10/26 08:23:52,광주광역시 전체,[광주광역시] 10.26일 0시기준 확진자 5명 발생. 5명의 동선 및 접촉자 조사중입니다. https://c11.kr/moaz
3355,2021/10/26 08:08:23,전라북도 군산시,[군산시청] ▲ 10/24(일) 10:00~12:20 월명24시사우나찜질방(현충로95(나운동)) 남탕 이용자는 보건소 선별검사(09시~18시)바랍니다.
3356,2021/10/26 08:07:27,전라북도 군산시,"[군산시청] ▲10/26(화)08시 기준 전일 16명 확진자발생(691~706) ▲확진자접촉9,조사중3,격리중4 ▲방역수칙 준수로 안전한 가을 보내시기 바랍니다."
3357,2021/10/26 08:03:33,전라남도 여수시,[여수시청] 10.25.24:00 기준 총1명 발생(타지역 방문)/타지역 방문·접촉 후 증상 유무 관계없이 보건소 선별진료소에서 검사 바랍니다.
3358,2021/10/25 21:53:43,강원도 태백시,"[태백시청] 10월 25일(월) 21시기준 확진자 8명 발생(역학조사 중, 필요시 이동동선 태백시 홈페이지 공개), 유증상자는 보건소 선별검사 받으시기 바랍니다."
3359,2021/10/25 19:51:18,경기도 의정부시,"[의정부시청]10월 25일 18시 기준 확진자 36명 발생, 홈페이지 및 블로그 c11.kr/joao 참고 바랍니다."
3360,2021/10/25 19:24:15,충청남도 홍성군,"[홍성군청]10월25일(월) 19시 기준 확진자 2명(홍성294,295번) 발생. 자가격리중 확진으로 접촉자 및 동선 없음"
3361,2021/10/25 18:53:55,경기도 남양주시,"[남양주시청]10.25.(월) 코로나19 확진자 34명 발생. 방역사항은 홈페이지, 블로그 참고바랍니다. c11.kr/t8vj 증상의심시 코로나19 검사받으세요."
3362,2021/10/25 18:39:49,충청북도 청주시,"[충북경찰청] 청주 서원구에서 실종된 최창길씨(남, 84세)를 찾습니다 - 167cm, 50kg, 파랑패딩, 쥐색바지, 다리절음 vo.la/2tE79 / ☎182"
3363,2021/10/25 18:34:29,충청북도 진천군,"[진천군청]▲10.24 코로나 확진자 4명(내국인2, 외국인2)▲손씻기, 마스크착용 등 방역수칙 준수바랍니다▲증상발현시 관할 보건소에서 코로나 무료검사 바랍니다"
3364,2021/10/25 18:27:03,강원도 강릉시,[강원경찰청] 시민 여러분의 관심과 제보로 경찰은 실종자 김진복씨를 안전하게 발견했습니다. 감사합니다.
3365,2021/10/25 18:26:40,전라남도 장흥군,[장흥군청]10.25. 17시 기준 확진자 1명 발생(자가격리 중 확진) ▶이동동선 및 접촉자 없음 ▶유증상시 접종유무와 상관없이 즉시 선별진료소 검사바랍니다.
3366,2021/10/25 18:10:25,경기도 양평군,"[양평군청]10월 25일 18시 기준 코로나19 확진자 1명(자가격리 중 확진 1명)발생, 관련 사항은 www.yp21.go.kr/corona.jsp 참고하세요."
3367,2021/10/25 18:05:20,경기도 가평군,[가평군청] 10월25일 코로나19 일일 확진자 4명(387번~390번) 발생. 기본방역 수칙 준수 철저 당부
3368,2021/10/25 18:00:59,대전광역시 전체,"[대전광역시] 오늘 18시 기준, 6명 추가 발생.(동구 1, 서구 3, 유성구 1, 대덕구 1). (참고) 어제 하루 총 4명 발생."
3369,2021/10/25 18:00:49,경기도 안성시,"[안성시청]10.25. 코로나19확진자3명(자가격리1,확진자접촉1,자발적검사자1)발생.역학조사,방역조치완료 anseong.go.kr/corona_index.jsp"
3370,2021/10/25 18:00:10,경기도 부천시,"[부천시청] 10월 25일(월) 18:00기준 코로나19확진자 27명발생, 세부내용은 블로그 참조하시기 바랍니다 blog.naver.com/bucheon-city"
